[34m[1mwandb[0m: [wandb.login()] Loaded credentials for https://api.wandb.ai from C:\Users\Ahmed\_netrc.
[34m[1mwandb[0m: Currently logged in as: [33mx4ahmed[0m ([33mi-learn[0m) to [32mhttps://api.wandb.ai[0m. Use [1m`wandb login --relogin`[0m to force relogin
[34m[1mwandb[0m: [38;5;178m⢿[0m Waiting for wandb.init()...
 [Am[2K [34m[1mwandb[0m: [38;5;178m⣻[0m Waiting for wandb.init()...
 [Am[2K [34m[1mwandb[0m: [38;5;178m⣽[0m Waiting for wandb.init()...
 [Am[2K [34m[1mwandb[0m: Tracking run with wandb version 0.27.2
[34m[1mwandb[0m: Run data is saved locally in [35m[1mruns\arch_no_value_residual\wandb\wandb\run-20260710_004926-cwgybdzv[0m
[34m[1mwandb[0m: Run [1m`wandb offline`[0m to turn off syncing.
[34m[1mwandb[0m: Syncing run [33march_no_value_residual[0m
[34m[1mwandb[0m:  View project at [34m[4mhttps://wandb.ai/i-learn/slowrun[0m
[34m[1mwandb[0m:  View run at [34m[4mhttps://wandb.ai/i-learn/slowrun/runs/cwgybdzv[0m
--- Hyperparameters ---
  n_layer=4, n_embd=512, n_head=8, head_dim=64
  seq_len=2048, window_pattern=SSSL
  total_batch_size=16384, device_batch_size=2
  matrix_lr=0.032, scalar_lr=0.2, embedding_lr=0.12, unembedding_lr=0.0008
  weight_decay=0.8, adam_betas=(0.8, 0.95)
  warmup_ratio=0.0, warmdown_ratio=0.6, final_lr_frac=0.0
  num_epochs=16, patience=-1
  dropout=0.1
  doc_shuffle=True
  ema_every=10, swa_last_epochs=4
  optimizer=Muon (matrices) + AdamW (embed/scalars)
  --- Architecture Ablation Flags ---
  no_attn_gate=False, attn_gate_variant=sigmoid
  no_skip_connections=False
  no_value_residual=True
  no_key_offset=False
  rope_variant=half
  run=arch_no_value_residual
  run_dir=runs\arch_no_value_residual
-----------------------
Vocab size: 50,257
Padding vocab_size from 50257 to 50304
Parameters: 65,143,178 (transformer: 13,631,872, value_embeds: 0, lm_head: 25,755,648, other: 25,755,658)
FLOPs per token: 2.567892e+08
Skipping torch.compile due to Windows/Inductor compiler limitations
Batch size: 16,384 tokens, grad accum: 4 steps
Training set: 9,994,240 tokens per epoch (2,440 micro-batches per epoch, ~610 optimizer steps per epoch)
Training for 16 epoch(s) (~9760 optimizer steps estimated)
Eval set: 999,424 tokens (244 steps)
Step 00000 | Val BPB: 3.510183 | Val Loss: 10.825293
step 00001 (0.01%) | loss: 10.825335 | dt: 3529.81ms | tok/sec: 4,641 | mfu: 19.40%
step 00002 (0.02%) | loss: 10.796272 | dt: 2771.85ms | tok/sec: 5,910 | mfu: 24.70%
step 00003 (0.03%) | loss: 10.767001 | dt: 2818.73ms | tok/sec: 5,812 | mfu: 24.29%
step 01702 (17.44%) | loss: 5.604001 | dt: 2663.42ms | tok/sec: 6,151 | mfu: 25.71% | eta: 377.3m
step 01703 (17.45%) | loss: 5.567800 | dt: 2664.42ms | tok/sec: 6,149 | mfu: 25.70% | eta: 377.2m
step 01704 (17.46%) | loss: 5.561502 | dt: 2650.24ms | tok/sec: 6,182 | mfu: 25.84% | eta: 377.2m
step 01705 (17.47%) | loss: 5.566528 | dt: 2666.45ms | tok/sec: 6,144 | mfu: 25.68% | eta: 377.1m
step 01706 (17.48%) | loss: 5.548734 | dt: 2659.74ms | tok/sec: 6,160 | mfu: 25.75% | eta: 377.0m
step 01707 (17.49%) | loss: 5.533828 | dt: 2671.16ms | tok/sec: 6,133 | mfu: 25.63% | eta: 377.0m
step 01708 (17.50%) | loss: 5.580638 | dt: 2657.52ms | tok/sec: 6,165 | mfu: 25.77% | eta: 376.9m
step 01709 (17.51%) | loss: 5.562994 | dt: 2656.39ms | tok/sec: 6,167 | mfu: 25.78% | eta: 376.9m
step 01710 (17.52%) | loss: 5.544934 | dt: 2663.39ms | tok/sec: 6,151 | mfu: 25.71% | eta: 376.8m
step 01711 (17.53%) | loss: 5.557471 | dt: 2660.21ms | tok/sec: 6,158 | mfu: 25.74% | eta: 376.7m
step 01712 (17.54%) | loss: 5.581854 | dt: 2645.08ms | tok/sec: 6,194 | mfu: 25.89% | eta: 376.7m
step 01713 (17.55%) | loss: 5.582795 | dt: 2687.51ms | tok/sec: 6,096 | mfu: 25.48% | eta: 376.6m
step 01714 (17.56%) | loss: 5.607050 | dt: 2656.25ms | tok/sec: 6,168 | mfu: 25.78% | eta: 376.6m
step 01715 (17.57%) | loss: 5.607822 | dt: 2680.12ms | tok/sec: 6,113 | mfu: 25.55% | eta: 376.5m
step 01716 (17.58%) | loss: 5.504290 | dt: 2657.63ms | tok/sec: 6,164 | mfu: 25.76% | eta: 376.5m
step 01717 (17.59%) | loss: 5.492619 | dt: 2673.63ms | tok/sec: 6,128 | mfu: 25.61% | eta: 376.4m
step 01718 (17.60%) | loss: 5.498094 | dt: 2673.79ms | tok/sec: 6,127 | mfu: 25.61% | eta: 376.3m
step 01719 (17.61%) | loss: 5.507797 | dt: 2691.03ms | tok/sec: 6,088 | mfu: 25.44% | eta: 376.3m
step 01720 (17.62%) | loss: 5.561591 | dt: 2653.52ms | tok/sec: 6,174 | mfu: 25.80% | eta: 376.2m
step 01721 (17.63%) | loss: 5.522419 | dt: 2651.75ms | tok/sec: 6,178 | mfu: 25.82% | eta: 376.2m
step 01722 (17.64%) | loss: 5.491331 | dt: 2642.05ms | tok/sec: 6,201 | mfu: 25.92% | eta: 376.1m
step 01723 (17.65%) | loss: 5.456600 | dt: 2669.91ms | tok/sec: 6,136 | mfu: 25.65% | eta: 376.0m
step 01724 (17.66%) | loss: 5.460132 | dt: 2668.90ms | tok/sec: 6,138 | mfu: 25.65% | eta: 376.0m
step 01725 (17.67%) | loss: 5.445504 | dt: 2651.26ms | tok/sec: 6,179 | mfu: 25.83% | eta: 375.9m
step 01726 (17.68%) | loss: 5.468618 | dt: 2670.26ms | tok/sec: 6,135 | mfu: 25.64% | eta: 375.9m
step 01727 (17.69%) | loss: 5.474206 | dt: 2651.95ms | tok/sec: 6,178 | mfu: 25.82% | eta: 375.8m
step 01728 (17.70%) | loss: 5.446237 | dt: 2664.08ms | tok/sec: 6,149 | mfu: 25.70% | eta: 375.8m
step 01729 (17.72%) | loss: 5.461505 | dt: 2679.09ms | tok/sec: 6,115 | mfu: 25.56% | eta: 375.7m
step 01730 (17.73%) | loss: 5.474092 | dt: 2653.82ms | tok/sec: 6,173 | mfu: 25.80% | eta: 375.6m
step 01731 (17.74%) | loss: 5.499380 | dt: 2701.61ms | tok/sec: 6,064 | mfu: 25.34% | eta: 375.6m
step 01732 (17.75%) | loss: 5.478577 | dt: 2651.67ms | tok/sec: 6,178 | mfu: 25.82% | eta: 375.5m
step 01733 (17.76%) | loss: 5.473076 | dt: 2678.64ms | tok/sec: 6,116 | mfu: 25.56% | eta: 375.5m
step 01734 (17.77%) | loss: 5.495923 | dt: 2649.19ms | tok/sec: 6,184 | mfu: 25.85% | eta: 375.4m
step 01735 (17.78%) | loss: 5.495011 | dt: 2669.67ms | tok/sec: 6,137 | mfu: 25.65% | eta: 375.4m
step 01736 (17.79%) | loss: 5.555740 | dt: 2652.29ms | tok/sec: 6,177 | mfu: 25.82% | eta: 375.3m
step 01737 (17.80%) | loss: 5.594575 | dt: 2670.58ms | tok/sec: 6,134 | mfu: 25.64% | eta: 375.2m
step 01738 (17.81%) | loss: 5.597286 | dt: 2661.74ms | tok/sec: 6,155 | mfu: 25.72% | eta: 375.2m
step 01739 (17.82%) | loss: 5.574533 | dt: 2676.53ms | tok/sec: 6,121 | mfu: 25.58% | eta: 375.1m
step 01740 (17.83%) | loss: 5.578555 | dt: 2669.74ms | tok/sec: 6,136 | mfu: 25.65% | eta: 375.1m
step 01741 (17.84%) | loss: 5.582493 | dt: 2708.80ms | tok/sec: 6,048 | mfu: 25.28% | eta: 375.0m
step 01742 (17.85%) | loss: 5.594101 | dt: 2659.06ms | tok/sec: 6,161 | mfu: 25.75% | eta: 375.0m
step 01743 (17.86%) | loss: 5.540399 | dt: 2645.02ms | tok/sec: 6,194 | mfu: 25.89% | eta: 374.9m
step 01744 (17.87%) | loss: 5.520330 | dt: 2669.43ms | tok/sec: 6,137 | mfu: 25.65% | eta: 374.8m
step 01745 (17.88%) | loss: 5.513117 | dt: 2659.50ms | tok/sec: 6,160 | mfu: 25.75% | eta: 374.8m
step 01746 (17.89%) | loss: 5.588088 | dt: 2651.45ms | tok/sec: 6,179 | mfu: 25.83% | eta: 374.7m
step 01747 (17.90%) | loss: 5.575087 | dt: 2709.45ms | tok/sec: 6,046 | mfu: 25.27% | eta: 374.7m
step 01748 (17.91%) | loss: 5.573542 | dt: 2679.86ms | tok/sec: 6,113 | mfu: 25.55% | eta: 374.6m
step 01749 (17.92%) | loss: 5.614235 | dt: 2674.25ms | tok/sec: 6,126 | mfu: 25.60% | eta: 374.6m
step 01750 (17.93%) | loss: 5.642602 | dt: 2647.93ms | tok/sec: 6,187 | mfu: 25.86% | eta: 374.5m
step 01751 (17.94%) | loss: 5.652534 | dt: 2647.19ms | tok/sec: 6,189 | mfu: 25.87% | eta: 374.4m
step 01752 (17.95%) | loss: 5.626397 | dt: 2660.56ms | tok/sec: 6,158 | mfu: 25.74% | eta: 374.4m
step 01753 (17.96%) | loss: 5.642111 | dt: 2649.46ms | tok/sec: 6,183 | mfu: 25.84% | eta: 374.3m
step 01754 (17.97%) | loss: 5.682930 | dt: 2682.48ms | tok/sec: 6,107 | mfu: 25.52% | eta: 374.3m
step 01755 (17.98%) | loss: 5.640909 | dt: 2643.86ms | tok/sec: 6,197 | mfu: 25.90% | eta: 374.2m
step 01756 (17.99%) | loss: 5.658368 | dt: 2665.09ms | tok/sec: 6,147 | mfu: 25.69% | eta: 374.1m
step 01757 (18.00%) | loss: 5.647453 | dt: 2655.60ms | tok/sec: 6,169 | mfu: 25.78% | eta: 374.1m
step 01758 (18.01%) | loss: 5.636580 | dt: 2629.72ms | tok/sec: 6,230 | mfu: 26.04% | eta: 374.0m
step 01759 (18.02%) | loss: 5.643436 | dt: 2690.44ms | tok/sec: 6,089 | mfu: 25.45% | eta: 374.0m
step 01760 (18.03%) | loss: 5.678626 | dt: 2656.80ms | tok/sec: 6,166 | mfu: 25.77% | eta: 373.9m
step 01761 (18.04%) | loss: 5.684798 | dt: 2676.06ms | tok/sec: 6,122 | mfu: 25.59% | eta: 373.9m
step 01762 (18.05%) | loss: 5.705517 | dt: 2667.58ms | tok/sec: 6,141 | mfu: 25.67% | eta: 373.8m
step 01763 (18.06%) | loss: 5.712666 | dt: 2683.54ms | tok/sec: 6,105 | mfu: 25.52% | eta: 373.7m
step 01764 (18.07%) | loss: 5.711405 | dt: 2655.83ms | tok/sec: 6,169 | mfu: 25.78% | eta: 373.7m
step 01765 (18.08%) | loss: 5.691827 | dt: 2646.19ms | tok/sec: 6,191 | mfu: 25.88% | eta: 373.6m
step 01766 (18.09%) | loss: 5.659593 | dt: 2666.99ms | tok/sec: 6,143 | mfu: 25.67% | eta: 373.6m
step 01767 (18.10%) | loss: 5.660837 | dt: 2646.06ms | tok/sec: 6,191 | mfu: 25.88% | eta: 373.5m
step 01768 (18.11%) | loss: 5.648865 | dt: 2664.01ms | tok/sec: 6,150 | mfu: 25.70% | eta: 373.5m
step 01769 (18.12%) | loss: 5.639208 | dt: 2655.99ms | tok/sec: 6,168 | mfu: 25.78% | eta: 373.4m
step 01770 (18.14%) | loss: 5.628930 | dt: 2657.11ms | tok/sec: 6,166 | mfu: 25.77% | eta: 373.3m
step 01771 (18.15%) | loss: 5.619683 | dt: 2667.51ms | tok/sec: 6,142 | mfu: 25.67% | eta: 373.3m
step 01772 (18.16%) | loss: 5.628625 | dt: 2643.98ms | tok/sec: 6,196 | mfu: 25.90% | eta: 373.2m
step 01773 (18.17%) | loss: 5.600772 | dt: 2669.44ms | tok/sec: 6,137 | mfu: 25.65% | eta: 373.2m
step 01774 (18.18%) | loss: 5.589637 | dt: 2662.56ms | tok/sec: 6,153 | mfu: 25.72% | eta: 373.1m
step 01775 (18.19%) | loss: 5.607643 | dt: 2711.32ms | tok/sec: 6,042 | mfu: 25.25% | eta: 373.1m
step 01776 (18.20%) | loss: 5.576245 | dt: 2644.70ms | tok/sec: 6,195 | mfu: 25.89% | eta: 373.0m
step 01777 (18.21%) | loss: 5.556570 | dt: 2653.27ms | tok/sec: 6,175 | mfu: 25.81% | eta: 372.9m
step 01778 (18.22%) | loss: 5.552830 | dt: 2653.12ms | tok/sec: 6,175 | mfu: 25.81% | eta: 372.9m
step 01779 (18.23%) | loss: 5.557399 | dt: 2687.39ms | tok/sec: 6,096 | mfu: 25.48% | eta: 372.8m
step 01780 (18.24%) | loss: 5.590165 | dt: 2654.48ms | tok/sec: 6,172 | mfu: 25.80% | eta: 372.8m
step 01781 (18.25%) | loss: 5.599901 | dt: 2705.68ms | tok/sec: 6,055 | mfu: 25.31% | eta: 372.7m
step 01782 (18.26%) | loss: 5.634102 | dt: 2641.04ms | tok/sec: 6,203 | mfu: 25.93% | eta: 372.7m
step 01783 (18.27%) | loss: 5.632315 | dt: 2684.73ms | tok/sec: 6,102 | mfu: 25.50% | eta: 372.6m
step 01784 (18.28%) | loss: 5.634116 | dt: 2646.44ms | tok/sec: 6,190 | mfu: 25.87% | eta: 372.5m
step 01785 (18.29%) | loss: 5.630362 | dt: 2680.65ms | tok/sec: 6,111 | mfu: 25.54% | eta: 372.5m
step 01786 (18.30%) | loss: 5.589620 | dt: 2690.92ms | tok/sec: 6,088 | mfu: 25.44% | eta: 372.4m
step 01787 (18.31%) | loss: 5.606071 | dt: 2685.74ms | tok/sec: 6,100 | mfu: 25.50% | eta: 372.4m
step 01788 (18.32%) | loss: 5.604682 | dt: 2664.60ms | tok/sec: 6,148 | mfu: 25.70% | eta: 372.3m
step 01789 (18.33%) | loss: 5.666233 | dt: 2702.21ms | tok/sec: 6,063 | mfu: 25.34% | eta: 372.3m
step 01790 (18.34%) | loss: 5.674761 | dt: 2664.07ms | tok/sec: 6,149 | mfu: 25.70% | eta: 372.2m
step 01791 (18.35%) | loss: 5.674622 | dt: 2661.14ms | tok/sec: 6,156 | mfu: 25.73% | eta: 372.2m
step 01792 (18.36%) | loss: 5.654035 | dt: 2663.12ms | tok/sec: 6,152 | mfu: 25.71% | eta: 372.1m
step 01793 (18.37%) | loss: 5.642560 | dt: 2652.45ms | tok/sec: 6,176 | mfu: 25.81% | eta: 372.0m
step 01794 (18.38%) | loss: 5.644009 | dt: 2658.44ms | tok/sec: 6,163 | mfu: 25.76% | eta: 372.0m
step 01795 (18.39%) | loss: 5.630308 | dt: 2645.97ms | tok/sec: 6,192 | mfu: 25.88% | eta: 371.9m
step 01796 (18.40%) | loss: 5.603447 | dt: 2660.11ms | tok/sec: 6,159 | mfu: 25.74% | eta: 371.9m
step 01797 (18.41%) | loss: 5.585333 | dt: 2658.59ms | tok/sec: 6,162 | mfu: 25.75% | eta: 371.8m
step 01798 (18.42%) | loss: 5.610729 | dt: 2669.07ms | tok/sec: 6,138 | mfu: 25.65% | eta: 371.8m
step 01799 (18.43%) | loss: 5.606845 | dt: 2649.13ms | tok/sec: 6,184 | mfu: 25.85% | eta: 371.7m
step 01800 (18.44%) | loss: 5.619519 | dt: 2654.55ms | tok/sec: 6,172 | mfu: 25.80% | eta: 371.6m
step 01801 (18.45%) | loss: 5.607687 | dt: 2692.13ms | tok/sec: 6,085 | mfu: 25.43% | eta: 371.6m
step 01802 (18.46%) | loss: 5.599535 | dt: 2650.82ms | tok/sec: 6,180 | mfu: 25.83% | eta: 371.5m
step 01803 (18.47%) | loss: 5.619220 | dt: 2652.40ms | tok/sec: 6,177 | mfu: 25.82% | eta: 371.5m
step 01804 (18.48%) | loss: 5.616904 | dt: 2674.16ms | tok/sec: 6,126 | mfu: 25.60% | eta: 371.4m
step 01805 (18.49%) | loss: 5.564834 | dt: 2661.62ms | tok/sec: 6,155 | mfu: 25.72% | eta: 371.4m
step 01806 (18.50%) | loss: 5.501025 | dt: 2666.83ms | tok/sec: 6,143 | mfu: 25.67% | eta: 371.3m
step 01807 (18.51%) | loss: 5.514746 | dt: 2658.95ms | tok/sec: 6,161 | mfu: 25.75% | eta: 371.2m
step 01808 (18.52%) | loss: 5.551941 | dt: 2694.98ms | tok/sec: 6,079 | mfu: 25.41% | eta: 371.2m
step 01809 (18.53%) | loss: 5.551316 | dt: 2668.12ms | tok/sec: 6,140 | mfu: 25.66% | eta: 371.1m
step 01810 (18.55%) | loss: 5.545137 | dt: 2637.29ms | tok/sec: 6,212 | mfu: 25.96% | eta: 371.1m
step 01811 (18.56%) | loss: 5.539957 | dt: 2644.98ms | tok/sec: 6,194 | mfu: 25.89% | eta: 371.0m
step 01812 (18.57%) | loss: 5.556737 | dt: 2647.85ms | tok/sec: 6,187 | mfu: 25.86% | eta: 371.0m
step 01813 (18.58%) | loss: 5.558742 | dt: 2664.60ms | tok/sec: 6,148 | mfu: 25.70% | eta: 370.9m
step 01814 (18.59%) | loss: 5.576001 | dt: 2656.77ms | tok/sec: 6,166 | mfu: 25.77% | eta: 370.8m
step 01815 (18.60%) | loss: 5.554556 | dt: 2674.37ms | tok/sec: 6,126 | mfu: 25.60% | eta: 370.8m
step 01816 (18.61%) | loss: 5.539081 | dt: 2659.13ms | tok/sec: 6,161 | mfu: 25.75% | eta: 370.7m
step 01817 (18.62%) | loss: 5.519797 | dt: 2656.96ms | tok/sec: 6,166 | mfu: 25.77% | eta: 370.7m
step 01818 (18.63%) | loss: 5.521415 | dt: 2660.83ms | tok/sec: 6,157 | mfu: 25.73% | eta: 370.6m
step 01819 (18.64%) | loss: 5.538921 | dt: 2662.79ms | tok/sec: 6,152 | mfu: 25.71% | eta: 370.6m
step 01820 (18.65%) | loss: 5.537783 | dt: 2665.70ms | tok/sec: 6,146 | mfu: 25.69% | eta: 370.5m
step 01821 (18.66%) | loss: 5.556285 | dt: 2660.03ms | tok/sec: 6,159 | mfu: 25.74% | eta: 370.4m
step 01822 (18.67%) | loss: 5.520518 | dt: 2660.56ms | tok/sec: 6,158 | mfu: 25.74% | eta: 370.4m
step 01823 (18.68%) | loss: 5.505348 | dt: 2662.83ms | tok/sec: 6,152 | mfu: 25.71% | eta: 370.3m
step 01824 (18.69%) | loss: 5.478244 | dt: 2649.28ms | tok/sec: 6,184 | mfu: 25.85% | eta: 370.3m
step 01825 (18.70%) | loss: 5.524240 | dt: 2690.06ms | tok/sec: 6,090 | mfu: 25.45% | eta: 370.2m
step 01826 (18.71%) | loss: 5.535991 | dt: 2658.77ms | tok/sec: 6,162 | mfu: 25.75% | eta: 370.2m
step 01827 (18.72%) | loss: 5.540961 | dt: 2690.36ms | tok/sec: 6,089 | mfu: 25.45% | eta: 370.1m
step 01828 (18.73%) | loss: 5.535941 | dt: 2660.19ms | tok/sec: 6,158 | mfu: 25.74% | eta: 370.0m
step 01829 (18.74%) | loss: 5.519575 | dt: 2679.15ms | tok/sec: 6,115 | mfu: 25.56% | eta: 370.0m
Starting epoch 4
step 01830 (18.75%) | loss: 5.537847 | dt: 2811.45ms | tok/sec: 5,827 | mfu: 24.35% | eta: 369.9m
Step 01830 | Epoch 3 | Val BPB: 1.837919 | Val Loss: 5.665798 | epoch_time: 1681.66s
step 01831 (18.76%) | loss: 5.544868 | dt: 2594.79ms | tok/sec: 6,314 | mfu: 26.39% | eta: 369.9m
step 01832 (18.77%) | loss: 5.528333 | dt: 2700.15ms | tok/sec: 6,067 | mfu: 25.36% | eta: 369.8m
step 01833 (18.78%) | loss: 5.540096 | dt: 2679.29ms | tok/sec: 6,115 | mfu: 25.56% | eta: 369.8m
step 01834 (18.79%) | loss: 5.530133 | dt: 2659.95ms | tok/sec: 6,159 | mfu: 25.74% | eta: 369.7m
step 01835 (18.80%) | loss: 5.538222 | dt: 2644.35ms | tok/sec: 6,195 | mfu: 25.89% | eta: 369.7m
step 01836 (18.81%) | loss: 5.508636 | dt: 2670.95ms | tok/sec: 6,134 | mfu: 25.64% | eta: 369.6m
step 01837 (18.82%) | loss: 5.537911 | dt: 2647.84ms | tok/sec: 6,187 | mfu: 25.86% | eta: 369.6m
step 01838 (18.83%) | loss: 5.564398 | dt: 2674.67ms | tok/sec: 6,125 | mfu: 25.60% | eta: 369.5m
step 01839 (18.84%) | loss: 5.571528 | dt: 2722.39ms | tok/sec: 6,018 | mfu: 25.15% | eta: 369.4m
step 01840 (18.85%) | loss: 5.519235 | dt: 2676.46ms | tok/sec: 6,121 | mfu: 25.58% | eta: 369.4m
step 01841 (18.86%) | loss: 5.502925 | dt: 2653.04ms | tok/sec: 6,175 | mfu: 25.81% | eta: 369.3m
step 01842 (18.87%) | loss: 5.514658 | dt: 2662.86ms | tok/sec: 6,152 | mfu: 25.71% | eta: 369.3m
step 01843 (18.88%) | loss: 5.514189 | dt: 2669.57ms | tok/sec: 6,137 | mfu: 25.65% | eta: 369.2m
step 01844 (18.89%) | loss: 5.500932 | dt: 2658.00ms | tok/sec: 6,164 | mfu: 25.76% | eta: 369.2m
step 01845 (18.90%) | loss: 5.519847 | dt: 2665.93ms | tok/sec: 6,145 | mfu: 25.68% | eta: 369.1m
step 01846 (18.91%) | loss: 5.506327 | dt: 2663.14ms | tok/sec: 6,152 | mfu: 25.71% | eta: 369.0m
step 01847 (18.92%) | loss: 5.552114 | dt: 2655.01ms | tok/sec: 6,170 | mfu: 25.79% | eta: 369.0m
step 01848 (18.93%) | loss: 5.568713 | dt: 2644.76ms | tok/sec: 6,194 | mfu: 25.89% | eta: 368.9m
step 01849 (18.94%) | loss: 5.557175 | dt: 2660.73ms | tok/sec: 6,157 | mfu: 25.73% | eta: 368.9m
step 01850 (18.95%) | loss: 5.539417 | dt: 2673.31ms | tok/sec: 6,128 | mfu: 25.61% | eta: 368.8m
step 01851 (18.97%) | loss: 5.524692 | dt: 2662.77ms | tok/sec: 6,153 | mfu: 25.72% | eta: 368.8m
step 01852 (18.98%) | loss: 5.491313 | dt: 2681.34ms | tok/sec: 6,110 | mfu: 25.54% | eta: 368.7m
step 01853 (18.99%) | loss: 5.501545 | dt: 2674.57ms | tok/sec: 6,125 | mfu: 25.60% | eta: 368.7m
step 01854 (19.00%) | loss: 5.518715 | dt: 2654.48ms | tok/sec: 6,172 | mfu: 25.80% | eta: 368.6m
step 01855 (19.01%) | loss: 5.513931 | dt: 2694.37ms | tok/sec: 6,080 | mfu: 25.41% | eta: 368.5m
step 01856 (19.02%) | loss: 5.514276 | dt: 2675.22ms | tok/sec: 6,124 | mfu: 25.60% | eta: 368.5m
step 01857 (19.03%) | loss: 5.521603 | dt: 2667.95ms | tok/sec: 6,141 | mfu: 25.67% | eta: 368.4m
step 01858 (19.04%) | loss: 5.522323 | dt: 2660.29ms | tok/sec: 6,158 | mfu: 25.74% | eta: 368.4m
step 01859 (19.05%) | loss: 5.474228 | dt: 2678.00ms | tok/sec: 6,118 | mfu: 25.57% | eta: 368.3m
step 01860 (19.06%) | loss: 5.419622 | dt: 2657.67ms | tok/sec: 6,164 | mfu: 25.76% | eta: 368.3m
step 01861 (19.07%) | loss: 5.413719 | dt: 2689.60ms | tok/sec: 6,091 | mfu: 25.46% | eta: 368.2m
step 01862 (19.08%) | loss: 5.431400 | dt: 2648.67ms | tok/sec: 6,185 | mfu: 25.85% | eta: 368.2m
step 01863 (19.09%) | loss: 5.439049 | dt: 2682.25ms | tok/sec: 6,108 | mfu: 25.53% | eta: 368.1m
step 01864 (19.10%) | loss: 5.446288 | dt: 2650.08ms | tok/sec: 6,182 | mfu: 25.84% | eta: 368.0m
step 01865 (19.11%) | loss: 5.420104 | dt: 2684.84ms | tok/sec: 6,102 | mfu: 25.50% | eta: 368.0m
step 01866 (19.12%) | loss: 5.432993 | dt: 2644.28ms | tok/sec: 6,196 | mfu: 25.90% | eta: 367.9m
step 01867 (19.13%) | loss: 5.428359 | dt: 2645.52ms | tok/sec: 6,193 | mfu: 25.88% | eta: 367.9m
step 01868 (19.14%) | loss: 5.451583 | dt: 2678.82ms | tok/sec: 6,116 | mfu: 25.56% | eta: 367.8m
step 01869 (19.15%) | loss: 5.464256 | dt: 2662.66ms | tok/sec: 6,153 | mfu: 25.72% | eta: 367.8m
step 01870 (19.16%) | loss: 5.427255 | dt: 2657.44ms | tok/sec: 6,165 | mfu: 25.77% | eta: 367.7m
step 01871 (19.17%) | loss: 5.446294 | dt: 2667.64ms | tok/sec: 6,141 | mfu: 25.67% | eta: 367.7m
step 01872 (19.18%) | loss: 5.422331 | dt: 2666.10ms | tok/sec: 6,145 | mfu: 25.68% | eta: 367.6m
step 01873 (19.19%) | loss: 5.439878 | dt: 2692.27ms | tok/sec: 6,085 | mfu: 25.43% | eta: 367.5m
step 01874 (19.20%) | loss: 5.427998 | dt: 2659.22ms | tok/sec: 6,161 | mfu: 25.75% | eta: 367.5m
step 01875 (19.21%) | loss: 5.435650 | dt: 2671.77ms | tok/sec: 6,132 | mfu: 25.63% | eta: 367.4m
step 01876 (19.22%) | loss: 5.433303 | dt: 2653.31ms | tok/sec: 6,174 | mfu: 25.80% | eta: 367.4m
step 01877 (19.23%) | loss: 5.446542 | dt: 2651.36ms | tok/sec: 6,179 | mfu: 25.83% | eta: 367.3m
step 01878 (19.24%) | loss: 5.441852 | dt: 2647.44ms | tok/sec: 6,188 | mfu: 25.86% | eta: 367.3m
step 01879 (19.25%) | loss: 5.466994 | dt: 2683.35ms | tok/sec: 6,105 | mfu: 25.52% | eta: 367.2m
step 01880 (19.26%) | loss: 5.498703 | dt: 2680.67ms | tok/sec: 6,111 | mfu: 25.54% | eta: 367.2m
step 01881 (19.27%) | loss: 5.503127 | dt: 2681.94ms | tok/sec: 6,109 | mfu: 25.53% | eta: 367.1m
step 01882 (19.28%) | loss: 5.502122 | dt: 2664.44ms | tok/sec: 6,149 | mfu: 25.70% | eta: 367.0m
step 01883 (19.29%) | loss: 5.469530 | dt: 2675.45ms | tok/sec: 6,123 | mfu: 25.59% | eta: 367.0m
step 01884 (19.30%) | loss: 5.450757 | dt: 2650.98ms | tok/sec: 6,180 | mfu: 25.83% | eta: 366.9m
step 01885 (19.31%) | loss: 5.408812 | dt: 2650.20ms | tok/sec: 6,182 | mfu: 25.84% | eta: 366.9m
step 01886 (19.32%) | loss: 5.425259 | dt: 2676.46ms | tok/sec: 6,121 | mfu: 25.58% | eta: 366.8m
step 01887 (19.33%) | loss: 5.479135 | dt: 2656.04ms | tok/sec: 6,168 | mfu: 25.78% | eta: 366.8m
step 01888 (19.34%) | loss: 5.513564 | dt: 2652.11ms | tok/sec: 6,177 | mfu: 25.82% | eta: 366.7m
step 01889 (19.35%) | loss: 5.551678 | dt: 2653.68ms | tok/sec: 6,174 | mfu: 25.80% | eta: 366.6m
step 01890 (19.36%) | loss: 5.538666 | dt: 2649.54ms | tok/sec: 6,183 | mfu: 25.84% | eta: 366.6m
step 01891 (19.38%) | loss: 5.527130 | dt: 2645.23ms | tok/sec: 6,193 | mfu: 25.88% | eta: 366.5m
step 01892 (19.39%) | loss: 5.495036 | dt: 2654.33ms | tok/sec: 6,172 | mfu: 25.80% | eta: 366.5m
step 01893 (19.40%) | loss: 5.528581 | dt: 2658.85ms | tok/sec: 6,162 | mfu: 25.75% | eta: 366.4m
step 01894 (19.41%) | loss: 5.527659 | dt: 2657.07ms | tok/sec: 6,166 | mfu: 25.77% | eta: 366.4m
step 01895 (19.42%) | loss: 5.513484 | dt: 2680.23ms | tok/sec: 6,112 | mfu: 25.55% | eta: 366.3m
step 01896 (19.43%) | loss: 5.521591 | dt: 2649.16ms | tok/sec: 6,184 | mfu: 25.85% | eta: 366.3m
