[34m[1mwandb[0m: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/ubuntu/.netrc.
[34m[1mwandb[0m: Currently logged in as: [33mx4ahmed[0m ([33mi-learn[0m) to [32mhttps://api.wandb.ai[0m. Use [1m`wandb login --relogin`[0m to force relogin
[34m[1mwandb[0m: [38;5;178m⢿[0m Waiting for wandb.init()...
[Am[2K[34m[1mwandb[0m: [38;5;178m⣻[0m Waiting for wandb.init()...
[Am[2K[34m[1mwandb[0m: Tracking run with wandb version 0.28.0
[34m[1mwandb[0m: Run data is saved locally in [35m[1mruns/h100_moun_wd_low/wandb/wandb/run-20260711_105037-cy7besr1[0m
[34m[1mwandb[0m: Run [1m`wandb offline`[0m to turn off syncing.
[34m[1mwandb[0m: Syncing run [33mh100_moun_wd_low[0m
[34m[1mwandb[0m: ⭐️ View project at [34m[4mhttps://wandb.ai/i-learn/slowrun[0m
[34m[1mwandb[0m: 🚀 View run at [34m[4mhttps://wandb.ai/i-learn/slowrun/runs/cy7besr1[0m
--- Hyperparameters ---
  n_layer=16, n_embd=1024, n_head=8, head_dim=128
  seq_len=2048, window_pattern=SSSL
  total_batch_size=524288, device_batch_size=16
  matrix_lr=0.024, scalar_lr=0.15, embedding_lr=0.09, unembedding_lr=0.0006
  weight_decay=0.2, adam_betas=(0.8, 0.95)
  warmup_ratio=0.0, warmdown_ratio=0.6, final_lr_frac=0.0
  num_epochs=16, patience=-1
  dropout=0.1
  doc_shuffle=True
  ema_every=10, swa_last_epochs=4
  optimizer=Muon (matrices) + AdamW (embed/scalars)
  run=h100_moun_wd_low
  run_dir=runs/h100_moun_wd_low
-----------------------
Vocab size: 50,257
Padding vocab_size from 50257 to 50304
Parameters: 316,935,720 (transformer: 205,524,480, value_embeds: 8,388,608, lm_head: 51,511,296, other: 51,511,336)
FLOPs per token: 1.756259e+09
Batch size: 524,288 tokens, grad accum: 2 steps
Training set: 99,876,864 tokens per epoch (381 micro-batches per epoch, ~190 optimizer steps per epoch)
Training for 16 epoch(s) (~3048 optimizer steps estimated)
Eval set: 9,961,472 tokens (38 steps)
Step 00000 | Val BPB: 3.517133 | Val Loss: 10.826475
step 00001 (0.03%) | loss: 10.826214 | dt: 32918.44ms | tok/sec: 15,926 | mfu: 2.83%
step 00002 (0.07%) | loss: 10.763633 | dt: 275.28ms | tok/sec: 1,904,547 | mfu: 338.21%
step 00003 (0.10%) | loss: 10.672675 | dt: 280.50ms | tok/sec: 1,869,146 | mfu: 331.92%
step 00050 (1.64%) | loss: 6.175765 | dt: 286.99ms | tok/sec: 1,826,836 | mfu: 324.41% | eta: 14.4m
step 00051 (1.67%) | loss: 6.149319 | dt: 289.87ms | tok/sec: 1,808,712 | mfu: 321.19% | eta: 14.4m
step 00052 (1.71%) | loss: 6.125097 | dt: 288.47ms | tok/sec: 1,817,481 | mfu: 322.75% | eta: 14.4m
step 00053 (1.74%) | loss: 6.101200 | dt: 288.46ms | tok/sec: 1,817,539 | mfu: 322.76% | eta: 14.4m
step 00054 (1.77%) | loss: 6.085459 | dt: 288.63ms | tok/sec: 1,816,464 | mfu: 322.57% | eta: 14.4m
step 00055 (1.80%) | loss: 6.066871 | dt: 288.61ms | tok/sec: 1,816,608 | mfu: 322.59% | eta: 14.4m
step 00056 (1.84%) | loss: 6.044989 | dt: 289.05ms | tok/sec: 1,813,803 | mfu: 322.09% | eta: 14.4m
step 00057 (1.87%) | loss: 6.024249 | dt: 288.98ms | tok/sec: 1,814,248 | mfu: 322.17% | eta: 14.4m
step 00058 (1.90%) | loss: 6.000621 | dt: 289.06ms | tok/sec: 1,813,778 | mfu: 322.09% | eta: 14.4m
step 00059 (1.94%) | loss: 5.990332 | dt: 288.76ms | tok/sec: 1,815,654 | mfu: 322.42% | eta: 14.4m
step 00060 (1.97%) | loss: 5.972334 | dt: 288.21ms | tok/sec: 1,819,141 | mfu: 323.04% | eta: 14.4m
step 00061 (2.00%) | loss: 5.946724 | dt: 290.23ms | tok/sec: 1,806,480 | mfu: 320.79% | eta: 14.4m
step 00062 (2.03%) | loss: 5.928210 | dt: 290.41ms | tok/sec: 1,805,326 | mfu: 320.59% | eta: 14.4m
step 00063 (2.07%) | loss: 5.912987 | dt: 288.66ms | tok/sec: 1,816,253 | mfu: 322.53% | eta: 14.3m
step 00064 (2.10%) | loss: 5.889203 | dt: 291.49ms | tok/sec: 1,798,666 | mfu: 319.41% | eta: 14.3m
step 00065 (2.13%) | loss: 5.867538 | dt: 287.36ms | tok/sec: 1,824,497 | mfu: 323.99% | eta: 14.3m
step 00066 (2.17%) | loss: 5.858375 | dt: 292.12ms | tok/sec: 1,794,792 | mfu: 318.72% | eta: 14.3m
step 00067 (2.20%) | loss: 5.844894 | dt: 289.63ms | tok/sec: 1,810,211 | mfu: 321.46% | eta: 14.3m
step 00068 (2.23%) | loss: 5.808788 | dt: 290.71ms | tok/sec: 1,803,469 | mfu: 320.26% | eta: 14.3m
step 00069 (2.26%) | loss: 5.790596 | dt: 290.35ms | tok/sec: 1,805,704 | mfu: 320.66% | eta: 14.3m
step 00070 (2.30%) | loss: 5.766815 | dt: 288.58ms | tok/sec: 1,816,775 | mfu: 322.62% | eta: 14.3m
step 00071 (2.33%) | loss: 5.744788 | dt: 291.86ms | tok/sec: 1,796,382 | mfu: 319.00% | eta: 14.3m
step 00072 (2.36%) | loss: 5.723007 | dt: 287.14ms | tok/sec: 1,825,926 | mfu: 324.25% | eta: 14.3m
step 00073 (2.40%) | loss: 5.696664 | dt: 291.12ms | tok/sec: 1,800,932 | mfu: 319.81% | eta: 14.3m
step 00074 (2.43%) | loss: 5.689036 | dt: 289.77ms | tok/sec: 1,809,311 | mfu: 321.30% | eta: 14.3m
step 00075 (2.46%) | loss: 5.649804 | dt: 291.03ms | tok/sec: 1,801,491 | mfu: 319.91% | eta: 14.3m
step 00076 (2.49%) | loss: 5.631367 | dt: 289.70ms | tok/sec: 1,809,776 | mfu: 321.38% | eta: 14.3m
step 00077 (2.53%) | loss: 5.604704 | dt: 291.82ms | tok/sec: 1,796,602 | mfu: 319.04% | eta: 14.3m
step 00078 (2.56%) | loss: 5.577967 | dt: 289.13ms | tok/sec: 1,813,350 | mfu: 322.01% | eta: 14.3m
step 00079 (2.59%) | loss: 5.564682 | dt: 289.27ms | tok/sec: 1,812,430 | mfu: 321.85% | eta: 14.3m
step 00080 (2.62%) | loss: 5.549930 | dt: 291.65ms | tok/sec: 1,797,684 | mfu: 319.23% | eta: 14.3m
step 00081 (2.66%) | loss: 5.532751 | dt: 290.74ms | tok/sec: 1,803,299 | mfu: 320.23% | eta: 14.3m
step 00082 (2.69%) | loss: 5.512252 | dt: 291.28ms | tok/sec: 1,799,937 | mfu: 319.63% | eta: 14.3m
step 00083 (2.72%) | loss: 5.478281 | dt: 288.31ms | tok/sec: 1,818,474 | mfu: 322.92% | eta: 14.3m
step 00084 (2.76%) | loss: 5.463055 | dt: 291.66ms | tok/sec: 1,797,623 | mfu: 319.22% | eta: 14.3m
step 00085 (2.79%) | loss: 5.446799 | dt: 289.55ms | tok/sec: 1,810,698 | mfu: 321.54% | eta: 14.3m
step 00086 (2.82%) | loss: 5.428475 | dt: 289.77ms | tok/sec: 1,809,323 | mfu: 321.30% | eta: 14.3m
step 00087 (2.85%) | loss: 5.394247 | dt: 290.71ms | tok/sec: 1,803,459 | mfu: 320.26% | eta: 14.3m
step 00088 (2.89%) | loss: 5.386752 | dt: 289.08ms | tok/sec: 1,813,660 | mfu: 322.07% | eta: 14.3m
step 00089 (2.92%) | loss: 5.355609 | dt: 291.08ms | tok/sec: 1,801,177 | mfu: 319.85% | eta: 14.2m
step 00090 (2.95%) | loss: 5.335640 | dt: 290.15ms | tok/sec: 1,806,943 | mfu: 320.88% | eta: 14.2m
step 00091 (2.99%) | loss: 5.324545 | dt: 293.24ms | tok/sec: 1,787,909 | mfu: 317.50% | eta: 14.2m
step 00092 (3.02%) | loss: 5.306999 | dt: 289.20ms | tok/sec: 1,812,875 | mfu: 321.93% | eta: 14.2m
step 00093 (3.05%) | loss: 5.294838 | dt: 288.45ms | tok/sec: 1,817,614 | mfu: 322.77% | eta: 14.2m
step 00094 (3.08%) | loss: 5.281524 | dt: 290.25ms | tok/sec: 1,806,323 | mfu: 320.77% | eta: 14.2m
step 00095 (3.12%) | loss: 5.253372 | dt: 290.24ms | tok/sec: 1,806,418 | mfu: 320.78% | eta: 14.2m
step 00096 (3.15%) | loss: 5.233526 | dt: 290.80ms | tok/sec: 1,802,925 | mfu: 320.16% | eta: 14.2m
step 00097 (3.18%) | loss: 5.214434 | dt: 289.67ms | tok/sec: 1,809,941 | mfu: 321.41% | eta: 14.2m
step 00098 (3.22%) | loss: 5.196205 | dt: 290.82ms | tok/sec: 1,802,763 | mfu: 320.13% | eta: 14.2m
step 00099 (3.25%) | loss: 5.167840 | dt: 291.31ms | tok/sec: 1,799,740 | mfu: 319.60% | eta: 14.2m
step 00100 (3.28%) | loss: 5.151491 | dt: 290.85ms | tok/sec: 1,802,593 | mfu: 320.10% | eta: 14.2m
step 00101 (3.31%) | loss: 5.134639 | dt: 292.73ms | tok/sec: 1,791,047 | mfu: 318.05% | eta: 14.2m
step 00102 (3.35%) | loss: 5.114331 | dt: 290.12ms | tok/sec: 1,807,139 | mfu: 320.91% | eta: 14.2m
step 00103 (3.38%) | loss: 5.117192 | dt: 289.67ms | tok/sec: 1,809,953 | mfu: 321.41% | eta: 14.2m
step 00104 (3.41%) | loss: 5.106041 | dt: 289.26ms | tok/sec: 1,812,518 | mfu: 321.87% | eta: 14.2m
step 00105 (3.44%) | loss: 5.094982 | dt: 290.23ms | tok/sec: 1,806,441 | mfu: 320.79% | eta: 14.2m
step 00106 (3.48%) | loss: 5.072972 | dt: 289.60ms | tok/sec: 1,810,394 | mfu: 321.49% | eta: 14.2m
step 00107 (3.51%) | loss: 5.052267 | dt: 288.78ms | tok/sec: 1,815,530 | mfu: 322.40% | eta: 14.2m
step 00108 (3.54%) | loss: 5.047516 | dt: 290.56ms | tok/sec: 1,804,405 | mfu: 320.42% | eta: 14.2m
step 00109 (3.58%) | loss: 5.039676 | dt: 291.09ms | tok/sec: 1,801,137 | mfu: 319.84% | eta: 14.2m
step 00110 (3.61%) | loss: 5.030361 | dt: 292.42ms | tok/sec: 1,792,931 | mfu: 318.39% | eta: 14.2m
step 00111 (3.64%) | loss: 4.998522 | dt: 291.30ms | tok/sec: 1,799,816 | mfu: 319.61% | eta: 14.2m
step 00112 (3.67%) | loss: 4.984128 | dt: 290.88ms | tok/sec: 1,802,414 | mfu: 320.07% | eta: 14.2m
step 00113 (3.71%) | loss: 4.971611 | dt: 290.42ms | tok/sec: 1,805,255 | mfu: 320.58% | eta: 14.2m
step 00114 (3.74%) | loss: 4.964964 | dt: 290.20ms | tok/sec: 1,806,667 | mfu: 320.83% | eta: 14.1m
step 00115 (3.77%) | loss: 4.950817 | dt: 292.75ms | tok/sec: 1,790,929 | mfu: 318.03% | eta: 14.1m
step 00116 (3.81%) | loss: 4.935064 | dt: 290.17ms | tok/sec: 1,806,847 | mfu: 320.86% | eta: 14.1m
step 00117 (3.84%) | loss: 4.920724 | dt: 291.29ms | tok/sec: 1,799,878 | mfu: 319.62% | eta: 14.1m
step 00118 (3.87%) | loss: 4.912537 | dt: 292.26ms | tok/sec: 1,793,885 | mfu: 318.56% | eta: 14.1m
step 00119 (3.90%) | loss: 4.903955 | dt: 290.85ms | tok/sec: 1,802,590 | mfu: 320.10% | eta: 14.1m
step 00120 (3.94%) | loss: 4.895668 | dt: 289.26ms | tok/sec: 1,812,512 | mfu: 321.86% | eta: 14.1m
step 00121 (3.97%) | loss: 4.887010 | dt: 292.66ms | tok/sec: 1,791,447 | mfu: 318.12% | eta: 14.1m
step 00122 (4.00%) | loss: 4.882162 | dt: 290.83ms | tok/sec: 1,802,699 | mfu: 320.12% | eta: 14.1m
step 00123 (4.04%) | loss: 4.873177 | dt: 291.73ms | tok/sec: 1,797,176 | mfu: 319.14% | eta: 14.1m
step 00124 (4.07%) | loss: 4.856976 | dt: 289.71ms | tok/sec: 1,809,694 | mfu: 321.36% | eta: 14.1m
step 00125 (4.10%) | loss: 4.846722 | dt: 289.96ms | tok/sec: 1,808,123 | mfu: 321.09% | eta: 14.1m
step 00126 (4.13%) | loss: 4.837057 | dt: 290.59ms | tok/sec: 1,804,229 | mfu: 320.39% | eta: 14.1m
step 00127 (4.17%) | loss: 4.806093 | dt: 290.40ms | tok/sec: 1,805,406 | mfu: 320.60% | eta: 14.1m
step 00128 (4.20%) | loss: 4.793981 | dt: 291.10ms | tok/sec: 1,801,068 | mfu: 319.83% | eta: 14.1m
step 00129 (4.23%) | loss: 4.793609 | dt: 292.93ms | tok/sec: 1,789,836 | mfu: 317.84% | eta: 14.1m
step 00130 (4.27%) | loss: 4.788399 | dt: 289.06ms | tok/sec: 1,813,750 | mfu: 322.08% | eta: 14.1m
step 00131 (4.30%) | loss: 4.784861 | dt: 293.83ms | tok/sec: 1,784,300 | mfu: 316.85% | eta: 14.1m
step 00132 (4.33%) | loss: 4.765550 | dt: 291.86ms | tok/sec: 1,796,392 | mfu: 319.00% | eta: 14.1m
step 00133 (4.36%) | loss: 4.751340 | dt: 292.71ms | tok/sec: 1,791,146 | mfu: 318.07% | eta: 14.1m
step 00134 (4.40%) | loss: 4.742595 | dt: 291.66ms | tok/sec: 1,797,618 | mfu: 319.22% | eta: 14.1m
step 00135 (4.43%) | loss: 4.731477 | dt: 292.53ms | tok/sec: 1,792,224 | mfu: 318.26% | eta: 14.1m
step 00136 (4.46%) | loss: 4.723792 | dt: 292.82ms | tok/sec: 1,790,468 | mfu: 317.95% | eta: 14.1m
step 00137 (4.49%) | loss: 4.714624 | dt: 291.05ms | tok/sec: 1,801,388 | mfu: 319.89% | eta: 14.1m
step 00138 (4.53%) | loss: 4.710403 | dt: 291.94ms | tok/sec: 1,795,870 | mfu: 318.91% | eta: 14.0m
step 00139 (4.56%) | loss: 4.698528 | dt: 293.64ms | tok/sec: 1,785,499 | mfu: 317.07% | eta: 14.0m
step 00140 (4.59%) | loss: 4.691918 | dt: 290.62ms | tok/sec: 1,804,014 | mfu: 320.36% | eta: 14.0m
step 00141 (4.63%) | loss: 4.692992 | dt: 293.29ms | tok/sec: 1,787,597 | mfu: 317.44% | eta: 14.0m
step 00142 (4.66%) | loss: 4.687505 | dt: 292.54ms | tok/sec: 1,792,213 | mfu: 318.26% | eta: 14.0m
step 00143 (4.69%) | loss: 4.668499 | dt: 289.85ms | tok/sec: 1,808,811 | mfu: 321.21% | eta: 14.0m
step 00144 (4.72%) | loss: 4.679468 | dt: 291.38ms | tok/sec: 1,799,307 | mfu: 319.52% | eta: 14.0m
step 00145 (4.76%) | loss: 4.673384 | dt: 292.39ms | tok/sec: 1,793,137 | mfu: 318.42% | eta: 14.0m
step 00146 (4.79%) | loss: 4.656212 | dt: 291.55ms | tok/sec: 1,798,302 | mfu: 319.34% | eta: 14.0m
step 00147 (4.82%) | loss: 4.650847 | dt: 289.99ms | tok/sec: 1,807,976 | mfu: 321.06% | eta: 14.0m
step 00148 (4.86%) | loss: 4.641093 | dt: 292.34ms | tok/sec: 1,793,390 | mfu: 318.47% | eta: 14.0m
step 00149 (4.89%) | loss: 4.635053 | dt: 293.85ms | tok/sec: 1,784,179 | mfu: 316.83% | eta: 14.0m
step 00150 (4.92%) | loss: 4.624814 | dt: 288.81ms | tok/sec: 1,815,337 | mfu: 322.37% | eta: 14.0m
step 00151 (4.95%) | loss: 4.632165 | dt: 292.56ms | tok/sec: 1,792,048 | mfu: 318.23% | eta: 14.0m
step 00152 (4.99%) | loss: 4.625374 | dt: 294.81ms | tok/sec: 1,778,389 | mfu: 315.81% | eta: 14.0m
step 00153 (5.02%) | loss: 4.613223 | dt: 291.19ms | tok/sec: 1,800,493 | mfu: 319.73% | eta: 14.0m
step 00154 (5.05%) | loss: 4.606640 | dt: 290.53ms | tok/sec: 1,804,606 | mfu: 320.46% | eta: 14.0m
step 00155 (5.09%) | loss: 4.585386 | dt: 292.23ms | tok/sec: 1,794,111 | mfu: 318.60% | eta: 14.0m
step 00156 (5.12%) | loss: 4.581117 | dt: 293.85ms | tok/sec: 1,784,216 | mfu: 316.84% | eta: 14.0m
step 00157 (5.15%) | loss: 4.571338 | dt: 290.37ms | tok/sec: 1,805,603 | mfu: 320.64% | eta: 14.0m
step 00158 (5.18%) | loss: 4.566588 | dt: 289.46ms | tok/sec: 1,811,256 | mfu: 321.64% | eta: 14.0m
step 00159 (5.22%) | loss: 4.581414 | dt: 293.30ms | tok/sec: 1,787,557 | mfu: 317.43% | eta: 14.0m
step 00160 (5.25%) | loss: 4.580917 | dt: 290.81ms | tok/sec: 1,802,840 | mfu: 320.15% | eta: 14.0m
step 00161 (5.28%) | loss: 4.557591 | dt: 291.53ms | tok/sec: 1,798,413 | mfu: 319.36% | eta: 14.0m
step 00162 (5.31%) | loss: 4.552526 | dt: 291.06ms | tok/sec: 1,801,280 | mfu: 319.87% | eta: 13.9m
step 00163 (5.35%) | loss: 4.545481 | dt: 294.28ms | tok/sec: 1,781,573 | mfu: 316.37% | eta: 13.9m
step 00164 (5.38%) | loss: 4.548265 | dt: 291.31ms | tok/sec: 1,799,772 | mfu: 319.60% | eta: 13.9m
step 00165 (5.41%) | loss: 4.523399 | dt: 292.60ms | tok/sec: 1,791,796 | mfu: 318.19% | eta: 13.9m
step 00166 (5.45%) | loss: 4.510325 | dt: 291.02ms | tok/sec: 1,801,577 | mfu: 319.92% | eta: 13.9m
step 00167 (5.48%) | loss: 4.505119 | dt: 291.55ms | tok/sec: 1,798,274 | mfu: 319.34% | eta: 13.9m
step 00168 (5.51%) | loss: 4.497535 | dt: 291.66ms | tok/sec: 1,797,586 | mfu: 319.21% | eta: 13.9m
step 00169 (5.54%) | loss: 4.486509 | dt: 292.96ms | tok/sec: 1,789,638 | mfu: 317.80% | eta: 13.9m
step 00170 (5.58%) | loss: 4.479796 | dt: 291.16ms | tok/sec: 1,800,664 | mfu: 319.76% | eta: 13.9m
step 00171 (5.61%) | loss: 4.485999 | dt: 291.50ms | tok/sec: 1,798,580 | mfu: 319.39% | eta: 13.9m
step 00172 (5.64%) | loss: 4.483969 | dt: 289.49ms | tok/sec: 1,811,101 | mfu: 321.61% | eta: 13.9m
step 00173 (5.68%) | loss: 4.472900 | dt: 292.19ms | tok/sec: 1,794,315 | mfu: 318.63% | eta: 13.9m
step 00174 (5.71%) | loss: 4.463007 | dt: 293.30ms | tok/sec: 1,787,518 | mfu: 317.43% | eta: 13.9m
step 00175 (5.74%) | loss: 4.479172 | dt: 291.41ms | tok/sec: 1,799,167 | mfu: 319.49% | eta: 13.9m
step 00176 (5.77%) | loss: 4.463493 | dt: 292.48ms | tok/sec: 1,792,548 | mfu: 318.32% | eta: 13.9m
step 00177 (5.81%) | loss: 4.443552 | dt: 293.36ms | tok/sec: 1,787,164 | mfu: 317.36% | eta: 13.9m
step 00178 (5.84%) | loss: 4.434919 | dt: 289.89ms | tok/sec: 1,808,578 | mfu: 321.17% | eta: 13.9m
step 00179 (5.87%) | loss: 4.429044 | dt: 292.18ms | tok/sec: 1,794,390 | mfu: 318.65% | eta: 13.9m
